year,issue,company,ticker,sponsorType,meanActivist,modeDistinct,resolution,desc,uID
2013,no-esg,"HEALTH MANAGEMENT ASSOCIATES, INC.",HMA,,0.0,-1,Remove Existing Directors,Consent to Remove Existing Director Kent P. Dauten,AKPrkpJz
2013,no-esg,"HEALTH MANAGEMENT ASSOCIATES, INC.",HMA,,0.0,-1,Remove Existing Directors,Consent to Remove Existing Director Gary D. Newsome,zYKAjk28
2013,no-esg,"HEALTH MANAGEMENT ASSOCIATES, INC.",HMA,,0.0,-1,Remove Existing Directors,Consent to Remove Existing Director William J. Schoen,lE504wv5
2013,no-esg,"HEALTH MANAGEMENT ASSOCIATES, INC.",HMA,,0.0,-1,Remove Existing Directors,Consent to Remove Existing Director Donald E. Kiernan,DW9xnvMn
2017,gg,"HEARTLAND EXPRESS, INC.",HTLD,fund,1.0,1,Require a Majority Vote for the Election of Directors,Require a Majority Vote for the Election of Directors,6R0EGKQxQ
2016,gg,"HEARTLAND FINANCIAL USA, INC.",HTLF,Individual,1.0,1,Declassify the Board of Directors,Declassify the Board of Directors,pQzWpA35p
2018,gg,HECLA MINING CO.,HL,Individual,1.0,0,Declassify the Board of Directors,Declassify the Board of Directors,pQzWvg7xN
2010,gg,H.J.HEINZ CO,HNZ,,1.0,0,Provide Right to Act by Written Consent,Provide Right to Act by Written Consent,DW1yZ4J5
2014,gg,HELLENIC TELECOMMUNICATIONS ORGANIZATION SA,HLTOY,,0.0,-1,Limit Executive Compensation,Reduce Remuneration of Directors and Executives,Qg2Z2r37
2017,no-esg,HELLENIC TELECOMMUNICATIONS ORGANIZATION SA,HLTOY,,0.0,-1,Amend Articles Board-Related,Amend Articles: Board Related,nrYQXM7lW
2018,no-esg,HELLENIC TELECOMMUNICATIONS ORGANIZATION SA,HTO,,0.0,-1,Elect a Shareholder-Nominee to the Board (Proxy Access Nominee),Elect Ioannis Floros as Director,2vg1JADQ1
2018,no-esg,HELLENIC TELECOMMUNICATIONS ORGANIZATION SA,HTO,,1.0,0,Elect a Shareholder-Nominee to the Board (Proxy Access Nominee),Elect Alberto Horcajo as Director,OyE59kQpN
2018,no-esg,HELLENIC TELECOMMUNICATIONS ORGANIZATION SA,HTO,,0.0,-1,Elect a Shareholder-Nominee to the Board (Proxy Access Nominee),Elect Panagiotis Skevofylax as Director,32jKJ0VPO
2018,no-esg,HELLENIC TELECOMMUNICATIONS ORGANIZATION SA,HTO,,0.0,-1,Elect a Shareholder-Nominee to the Board (Proxy Access Nominee),Elect Michael Tsamaz as Director,Q0N5LqgB0
2018,no-esg,HELLENIC TELECOMMUNICATIONS ORGANIZATION SA,HTO,,0.0,-1,Elect a Shareholder-Nominee to the Board (Proxy Access Nominee),Elect Srini Gopalan as Director,VP50ZynKv
2018,no-esg,HELLENIC TELECOMMUNICATIONS ORGANIZATION SA,HTO,,0.0,-1,Elect a Shareholder-Nominee to the Board (Proxy Access Nominee),Elect Robert Hauber as Director,W7wjBzoXQ
2018,no-esg,HELLENIC TELECOMMUNICATIONS ORGANIZATION SA,HTO,,0.0,-1,Elect a Shareholder-Nominee to the Board (Proxy Access Nominee),Elect Michael Wilkens as Director,Xo7kVAp25
2018,no-esg,HELLENIC TELECOMMUNICATIONS ORGANIZATION SA,HTO,,0.0,-1,Elect a Shareholder-Nominee to the Board (Proxy Access Nominee),Elect Kyra Orth as Director,YvQlXBqNM
2018,no-esg,HELLENIC TELECOMMUNICATIONS ORGANIZATION SA,HTO,,0.0,-1,Elect a Shareholder-Nominee to the Board (Proxy Access Nominee),Elect Panagiotis Tabourlos as Director,ZVwmXDrNw
2018,no-esg,HELLENIC TELECOMMUNICATIONS ORGANIZATION SA,HTO,,0.111,-1,Elect a Shareholder-Nominee to the Board (Proxy Access Nominee),Elect Andreas Psathas as Director,1rYB7z3PV
2018,no-esg,HELLENIC TELECOMMUNICATIONS ORGANIZATION SA,HTO,,0.0,-1,Elect a Shareholder-Nominee to the Board (Proxy Access Nominee),Elect Charalampos Mazarakis as Director,RoM5BrjDO
2018,no-esg,HELLENIC TELECOMMUNICATIONS ORGANIZATION SA,HTO,,0.0,-1,Company-Specific Board-Related,Approve Director Remuneration,L8Pj11Lpv
2011,gg,"HELMERICH & PAYNE, INC.",HP,Individual,1.0,0,Declassify the Board of Directors,Declassify the Board of Directors,vLgM0JBV
2013,gg,"HELMERICH & PAYNE, INC.",HP,union,1.0,0,Require a Majority Vote for the Election of Directors,Require a Majority Vote for the Election of Directors,mNQGM8Yp
2016,env,THE HERSHEY COMPANY,HSY,Special Interest,0.032,0,Product Safety,Report on Use of Nanomaterials in Products,oQJpANvjA
2012,no-esg,HP INC.,HPQ,,0.0,0,Stock Retention/Holding Period,Adopt Retention Ratio for Executives,ZroLnVJ8
2013,no-esg,HP INC.,HPQ,Individual,0.065,0,Stock Retention/Holding Period,Stock Retention/Holding Period,pLq3vl12
2013,soc,HP INC.,HPQ,religious,0.065,0,Improve Human Rights Standards or Policies,Amend Human Rights Policies,oXJlO1wB
2013,env,HP INC.,HPQ,,0.065,0,Establish Environmental/Social Issue Board Committee,Establish Environmental/Social Issue Board Committee,n6ZBGn47
2014,env,HP INC.,HPQ,SRI fund,0.067,0,Establish Environmental/Social Issue Board Committee,Establish Board Committee on Human Rights,9Y8lXRRY
2015,gg,HP INC.,HPQ,Individual,0.05,0,Provide Right to Act by Written Consent,Provide Right to Act by Written Consent,vLlPPOOV
2018,gg,"HP, INC.",HPQ,Individual,0.0,-1,Provide Right to Act by Written Consent,Provide Right to Act by Written Consent,59lQ9LP9X
2014,env,HOLLYFRONTIER CORPORATION,HFC,religious,0.0,0,GHG Emissions,Adopt Quantitative GHG Goals for Products and Operations,LW3RZgDX
2015,env,HOLLYFRONTIER CORPORATION,HFC,religious,0.0,0,Report on Sustainability,"Report on Sustainability, Including GHG Goals",l5kNJ6566
2015,no-esg,"HOLOGIC, INC.",HOLX,fund,1.0,0,Submit Shareholder Rights Plan (Poison Pill) to Shareholder Vote,Submit Shareholder Rights Plan (Poison Pill) to Shareholder Vote,zYn3DPvy
2015,gg,"HOLOGIC, INC.",HOLX,Special Interest,0.037,-1,Submit Severance Agreement (Change-in-Control) to Shareholder Vote,Submit Severance Agreement (Change-in-Control) to Shareholder Vote,y26Z7D47
2010,gg,"THE HOME DEPOT, INC.",HD,fund,0.045,0,Require Independent Board Chairman,Require Independent Board Chairman,GzDLp2OQ
2010,gg,"THE HOME DEPOT, INC.",HD,Individual,0.0,0,Restore or Provide for Cumulative Voting,Provide for Cumulative Voting,AKnJz5YB
2010,no-esg,"THE HOME DEPOT, INC.",HD,Individual,0.045,0,Amend Articles/Bylaws/Charter -- Call Special Meetings,Amend Articles/Bylaws/Charter -- Call Special Meetings,DW1nW5n6
2010,gg,"THE HOME DEPOT, INC.",HD,Individual,0.909,0,Provide Right to Act by Written Consent,Provide Right to Act by Written Consent,EW8zWDpm
2010,no-esg,"THE HOME DEPOT, INC.",HD,Individual,0.0,0,Reincorporate in Another State [  ],Reincorporate in Another State [from Delaware to North Dakota],K9YnknWR
2010,gg,"THE HOME DEPOT, INC.",HD,public pension,0.045,0,Advisory Vote to Ratify Named Executive Officers' Compensation,Advisory Vote to Ratify Named Executive Officers' Compensation,B9y5qG1X
2010,soc,"THE HOME DEPOT, INC.",HD,SRI fund,0.0,0,Report on EEO,Prepare Employment Diversity Report,JWOg5RkD
2011,gg,"THE HOME DEPOT, INC.",HD,Individual,0.027,0,Restore or Provide for Cumulative Voting,Restore or Provide for Cumulative Voting,y2813mk7
2011,no-esg,"THE HOME DEPOT, INC.",HD,Individual,0.027,-1,Amend Articles/Bylaws/Charter -- Call Special Meetings,Amend Articles/Bylaws/Charter -- Call Special Meetings,zYvjNnNO
2011,soc,"THE HOME DEPOT, INC.",HD,SRI fund,0.027,0,Political Contributions Disclosure,Adopt Proxy Statement Reporting on Political Contributions and Advisory Vote,B9DEmzDW
2011,soc,"THE HOME DEPOT, INC.",HD,SRI fund,0.027,0,Report on EEO,Prepare Employment Diversity Report,AKBGRwOO
2012,no-esg,"THE HOME DEPOT, INC.",HD,Individual,0.022,0,Amend Articles/Bylaws/Charter -- Call Special Meetings,Amend Bylaws -- Call Special Meetings,zYvjy1zO
2012,gg,"THE HOME DEPOT, INC.",HD,other,0.022,0,Provide Right to Act by Written Consent,Amend Right to Act by Written Consent,y2oVyrzV
2012,soc,"THE HOME DEPOT, INC.",HD,Individual,0.0,0,Anti-Social Proposal,Report on Charitable Contributions,AODkNlPO
2012,soc,"THE HOME DEPOT, INC.",HD,SRI fund,0.022,0,Political Contributions Disclosure,Adopt Proxy Statement Reporting on Political Contributions and Advisory Vote,w7XgzDMz
2012,env,"THE HOME DEPOT, INC.",HD,,0.022,0,Report on Environmental Policies,Adopt Storm Water Run-off Management Policy,B94ZnvqW
2012,soc,"THE HOME DEPOT, INC.",HD,SRI fund,0.022,0,Report on EEO,Prepare Employment Diversity Report,xLYEZAN9
2013,env,"THE HOME DEPOT, INC.",HD,,0.026,0,Report on Environmental Policies,Adopt Stormwater Run-off Management Policy,7V4ZVngG
2013,soc,"THE HOME DEPOT, INC.",HD,religious,0.026,0,Report on EEO,Prepare Employment Diversity Report,6KnJX7pV
2014,no-esg,"THE HOME DEPOT, INC.",HD,Individual,0.0,0,Amend Articles/Bylaws/Charter -- Call Special Meetings,Amend Bylaws -- Call Special Meetings,K91xng5n
2014,soc,"THE HOME DEPOT, INC.",HD,SRI fund,0.0,0,Report on EEO,Prepare Employment Diversity Report,LWQyYpJD
2015,gg,"THE HOME DEPOT, INC.",HD,Individual,0.0,0,Require Independent Board Chairman,Require Independent Board Chairman,32wOgqMM9
2015,no-esg,"THE HOME DEPOT, INC.",HD,Individual,0.0,0,Amend Articles/Bylaws/Charter -- Call Special Meetings,Amend Bylaws -- Call Special Meetings,4Rk8W0MR6
2016,no-esg,"THE HOME DEPOT, INC.",HD,Individual,0.02,0,Amend Articles/Bylaws/Charter -- Call Special Meetings,Reduce Ownership Threshold for Shareholders to Call Special Meeting,APQn80Q3l
2016,soc,"THE HOME DEPOT, INC.",HD,religious,0.02,0,Report on EEO,Prepare Employment Diversity Report and Report on Diversity Policies,zKAP6QEMr
2017,no-esg,"THE HOME DEPOT, INC.",HD,Individual,0.035,0,Amend Articles/Bylaws/Charter -- Call Special Meetings,Amend Articles/Bylaws/Charter - Call Special Meetings,voYgmKZJM
2017,soc,"THE HOME DEPOT, INC.",HD,SRI fund,0.018,0,Political Activities and Action,Adopt Proxy Statement Reporting on Political Contributions and Advisory Vote,rRqQB5rD2
2017,soc,"THE HOME DEPOT, INC.",HD,religious,0.035,0,Report on EEO,Prepare Employment Diversity Report and Report on Diversity Policies,qYoRQr58G
2018,no-esg,"THE HOME DEPOT, INC.",HD,Individual,0.0,0,Amend Articles/Bylaws/Charter -- Call Special Meetings,Reduce Ownership Threshold for Shareholders to Call Special Meeting,voYg9Zwk0
2018,no-esg,"THE HOME DEPOT, INC.",HD,fund,0.0,0,Clawback of Incentive Payments,Clawback of Incentive Payments,qYDG06kLD
2018,soc,"THE HOME DEPOT, INC.",HD,religious,0.0,0,Report on EEO,Prepare Employment Diversity Report and Report on Diversity Policies,qYoRQ00mR
2010,gg,HONEYWELL INTERNATIONAL INC.,HON,Individual,1.0,1,Require Independent Board Chairman,Require Independent Board Chairman,pBENyJnr
2010,gg,HONEYWELL INTERNATIONAL INC.,HON,Individual,0.091,0,Provide Right to Act by Written Consent,Provide Right to Act by Written Consent,oXVGXX8A
2010,soc,HONEYWELL INTERNATIONAL INC.,HON,religious,0.0,0,Improve Human Rights Standards or Policies,Review and Amend Code of Conduct to Include Human Rights,qL8mO9VD
2011,no-esg,HONEYWELL INTERNATIONAL INC.,HON,Individual,0.0,0,Amend Articles/Bylaws/Charter -- Call Special Meetings,Amend Articles/Bylaws/Charter -- Call Special Meetings,6KXJyW4V
2011,gg,HONEYWELL INTERNATIONAL INC.,HON,Individual,0.029,0,Provide Right to Act by Written Consent,Provide Right to Act by Written Consent,5KQ2xVwX
2012,gg,HONEYWELL INTERNATIONAL INC.,HON,Individual,0.947,1,Require Independent Board Chairman,Require Independent Board Chairman,o8DDRVv3
2012,soc,HONEYWELL INTERNATIONAL INC.,HON,,0.0,0,Political Contributions Disclosure,Report on Political Contributions,pLNVpkAr
2013,gg,HONEYWELL INTERNATIONAL INC.,HON,union,1.0,1,Require Independent Board Chairman,Require Independent Board Chairman,rBJJ2vzk
2013,gg,HONEYWELL INTERNATIONAL INC.,HON,Individual,0.029,0,Provide Right to Act by Written Consent,Provide Right to Act by Written Consent,vLlPyO1L
2013,no-esg,HONEYWELL INTERNATIONAL INC.,HON,,0.0,0,Double Trigger on Equity Plans,Pro-rata Vesting of Equity Awards,w7vyLv2w
2014,gg,HONEYWELL INTERNATIONAL INC.,HON,Individual,0.971,1,Require Independent Board Chairman,Require Independent Board Chairman,9Gll3ZL3
2014,gg,HONEYWELL INTERNATIONAL INC.,HON,Individual,0.029,0,Provide Right to Act by Written Consent,Provide Right to Act by Written Consent,0DYW6L07
2014,no-esg,HONEYWELL INTERNATIONAL INC.,HON,union,0.0,0,Double Trigger on Equity Plans,Pro-rata Vesting of Equity Awards,gMNDm033
2014,no-esg,HONEYWELL INTERNATIONAL INC.,HON,public pension,0.0,0,Political Lobbying Disclosure,Report on Lobbying Payments and Policy,j6EMK0RY
2015,gg,HONEYWELL INTERNATIONAL INC.,HON,Individual,0.0,0,Require Independent Board Chairman,Require Independent Board Chairman,VPQlqz4G1
2015,gg,HONEYWELL INTERNATIONAL INC.,HON,Individual,0.0,0,Provide Right to Act by Written Consent,Provide Right to Act by Written Consent,W7wLnJyrJ
2015,no-esg,HONEYWELL INTERNATIONAL INC.,HON,public pension,0.0,0,Political Lobbying Disclosure,Report on Lobbying Payments and Policy,XoX3KwPP5
2016,gg,HONEYWELL INTERNATIONAL INC.,HON,Individual,0.029,0,Require Independent Board Chairman,Require Independent Board Chairman,6R92lEm0z
2016,gg,HONEYWELL INTERNATIONAL INC.,HON,Individual,0.029,0,Provide Right to Act by Written Consent,Provide Right to Act by Written Consent,7Ln16Qv98
2016,no-esg,HONEYWELL INTERNATIONAL INC.,HON,public pension,0.029,0,Political Lobbying Disclosure,Report on Lobbying Payments and Policy,86zmZDZGl
2017,no-esg,HONEYWELL INTERNATIONAL INC.,HON,religious,0.051,0,Political Lobbying Disclosure,Political Lobbying Disclosure,4RvgZOPOn
2017,gg,HONEYWELL INTERNATIONAL INC.,HON,,0.051,0,Require Independent Board Chairman,Require Independent Board Chairman,32wOgk11r
2018,no-esg,"HONEYWELL INTERNATIONAL, INC.",HON,fund,0.0,0,Political Lobbying Disclosure,Report on Lobbying Payments and Policy,1rp5ZgRN3
2018,gg,"HONEYWELL INTERNATIONAL, INC.",HON,union,0.0,0,Require Independent Board Chairman,Require Independent Board Chairman,ZV0pBVp28
2010,env,HORMEL FOODS CORPORATION,HRL,Special Interest,0.0,0,Animal Welfare,Implement Specific Animal Welfare Policies and Practices for Suppliers,03qoW1M3
2015,env,HORMEL FOODS CORPORATION,HRL,Special Interest,0.0,0,Animal Welfare,Report on the Risks Associated with Use of Gestation Crates in Supply Chain,zlPAArJY
2017,no-esg,HORMEL FOODS CORPORATION,HRL,fund,0.0,0,Proxy Voting Tabulation,Provide Vote Counting to Exclude Abstentions,59AnZ4jpA
2010,gg,HOSPITALITY PROPERTIES TRUST,HPT,public pension,1.0,0,Declassify the Board of Directors,Declassify the Board of Trustees,w7jNNq1g
2010,gg,HOSPITALITY PROPERTIES TRUST,HPT,,1.0,0,Reduce Supermajority Vote Requirement,Reduce Supermajority Vote Requirement,xLV9vXxz
2011,gg,HOSPITALITY PROPERTIES TRUST,HPT,,1.0,0,Declassify the Board of Directors,Declassify the Board of Directors,lEOywNBg
2012,gg,HOSPITALITY PROPERTIES TRUST,HPT,,1.0,0,Declassify the Board of Directors,Declassify the Board of Directors,13joR0o0
2013,gg,HOSPITALITY PROPERTIES TRUST,HPT,public pension,1.0,0,Declassify the Board of Directors,Declassify the Board of Directors,kX5xyDy6
2013,gg,HOSPITALITY PROPERTIES TRUST,HPT,,1.0,0,Reduce Supermajority Vote Requirement,Reduce Supermajority Vote Requirement,6Km2M4ER
2014,no-esg,HOSPITALITY PROPERTIES TRUST,HPT,union,1.0,0,Amend Articles/Bylaws/Charter to Remove Antitakeover Provisions,Amend Articles to Remove Antitakeover Provisions,K9A6l9nG
2015,no-esg,HOSPITALITY PROPERTIES TRUST,HPT,union,0.0,0,Amend Articles/Bylaws/Charter to Remove Antitakeover Provisions,Amend Bylaws to Opt-Out of Antitakeover Provision(s) and Require Shareholder Vote to Opt Back In,gL78Kqk6k
2016,no-esg,HOSPITALITY PROPERTIES TRUST,HPT,union,1.0,0,Amend Articles/Bylaws/Charter to Remove Antitakeover Provisions,Amend Bylaws to Opt-Out of Antitakeover Provision(s) and Require Shareholder Vote to Opt Back In,vomR50xzX
2017,gg,HOSPITALITY PROPERTIES TRUST,HPT,public pension,1.0,0,Adopt Proxy Access Right,Adopt Proxy Access Right,E9Pz5BP5v
2017,no-esg,HOSPITALITY PROPERTIES TRUST,HPT,union,1.0,0,Amend Articles/Bylaws/Charter to Remove Antitakeover Provisions,Amend Bylaws to Opt-Out of Antitakeover Provision(s) and Require Shareholder Vote to Opt Back In,D9w6rG4Ak
2018,gg,HOSPITALITY PROPERTIES TRUST,HPT,public pension,1.0,0,Adopt Proxy Access Right,Adopt Proxy Access Right,kZoAm4z6J
2018,gg,HOSPITALITY PROPERTIES TRUST,HPT,union,1.0,0,Require a Majority Vote for the Election of Directors,Require a Majority Vote for the Election of Directors,wmk32q6RM
2015,gg,"HOST HOTELS & RESORTS, INC.",HST,union,0.033,-1,Amend Vote Requirements to Amend Articles/Bylaws/Charter,Amend Vote Requirements to Amend Bylaws,kZw5AM3BN
2018,env,"HOST HOTELS & RESORTS, INC.",HST,union,0.0,0,Report on Sustainability,Report on Sustainability,rRqnPLorB
2011,gg,"HUANENG POWER INTERNATIONAL, INC.",HNP,,1.0,0,Miscellaneous -- Equity Related,Approve Non-Public Issuance of Debt Financing Instruments,13BKB2AR
2012,no-esg,"HUANENG POWER INTERNATIONAL, INC.",HNP,,1.0,0,Elect a Shareholder-Nominee to the Board (Proxy Access Nominee),Elect Xie Rongxing as Non-Executive Director,B9rGGW32
2014,no-esg,"HUANENG POWER INTERNATIONAL, INC.",HNP,,0.0,0,Elect a Shareholder-Nominee to the Board (Proxy Access Nominee),Elect Zhang Lizi as Director,XpQBZw8W
2016,gg,"HUANENG POWER INTERNATIONAL, INC.",HNP,,1.0,0,Miscellaneous -- Equity Related,Approve Issuance of Domestic and Foreign Perpetual Debts Under the General Mandate,Ro8G3P8nL
2017,no-esg,"HUANENG POWER INTERNATIONAL, INC.",HNP,,0.0,0,Appoint Alternate Internal Statutory Auditor(s) [and Approve Auditor's/Auditors' Remuneration].,Elect Ye Xiangdong as Supervisor,kZwvrBDWv
2017,no-esg,"HUANENG POWER INTERNATIONAL, INC.",HNP,,0.0,0,Appoint Alternate Internal Statutory Auditor(s) [and Approve Auditor's/Auditors' Remuneration].,Elect Mu Xuan as Supervisor,l5vw2XDW1
2017,no-esg,"HUANENG POWER INTERNATIONAL, INC.",HNP,,0.0,0,Appoint Alternate Internal Statutory Auditor(s) [and Approve Auditor's/Auditors' Remuneration].,Elect Zhang Mengjiao as Supervisor,mQ2xY8GW3
2017,no-esg,"HUANENG POWER INTERNATIONAL, INC.",HNP,,0.0,0,Appoint Alternate Internal Statutory Auditor(s) [and Approve Auditor's/Auditors' Remuneration].,Elect Gu Jianguo as Supervisor,nrYyg78Wp
2017,no-esg,"HUANENG POWER INTERNATIONAL, INC.",HNP,,0.0,0,Appoint Alternate Internal Statutory Auditor(s) [and Approve Auditor's/Auditors' Remuneration].,Elect Ye Xiangdong as Supervisor,qYVBl6LVD
2017,no-esg,"HUANENG POWER INTERNATIONAL, INC.",HNP,,0.0,0,Appoint Alternate Internal Statutory Auditor(s) [and Approve Auditor's/Auditors' Remuneration].,Elect Mu Xuan as Supervisor,rREDmBVEB
2017,no-esg,"HUANENG POWER INTERNATIONAL, INC.",HNP,,0.0,0,Appoint Alternate Internal Statutory Auditor(s) [and Approve Auditor's/Auditors' Remuneration].,Elect Zhang Mengjiao as Supervisor,voY08RLYL
2017,no-esg,"HUANENG POWER INTERNATIONAL, INC.",HNP,,0.0,0,Appoint Alternate Internal Statutory Auditor(s) [and Approve Auditor's/Auditors' Remuneration].,Elect Gu Jianguo as Supervisor,wmELK27Eg
2017,no-esg,"HUANENG POWER INTERNATIONAL, INC.",HNP,,0.0,0,Appoint Alternate Internal Statutory Auditor(s) [and Approve Auditor's/Auditors' Remuneration].,Elect Ye Xiangdong as Supervisor,W7wJQpNjv
2017,no-esg,"HUANENG POWER INTERNATIONAL, INC.",HNP,,0.0,0,Appoint Alternate Internal Statutory Auditor(s) [and Approve Auditor's/Auditors' Remuneration].,Elect Mu Xuan as Supervisor,Xo7KrqOkA
2017,no-esg,"HUANENG POWER INTERNATIONAL, INC.",HNP,,0.0,0,Appoint Alternate Internal Statutory Auditor(s) [and Approve Auditor's/Auditors' Remuneration].,Elect Zhang Mengjiao as Supervisor,YvQLyrPln
2017,no-esg,"HUANENG POWER INTERNATIONAL, INC.",HNP,,0.0,0,Appoint Alternate Internal Statutory Auditor(s) [and Approve Auditor's/Auditors' Remuneration].,Elect Gu Jianguo as Supervisor,ZVwMzvQmR
2017,no-esg,"HUANENG POWER INTERNATIONAL, INC.",HNP,,0.0,0,Elect a Shareholder-Nominee to the Board (Proxy Access Nominee),Elect Cao Peixi as Director,W7wjBwl5x
2017,no-esg,"HUANENG POWER INTERNATIONAL, INC.",HNP,,0.0,0,Elect a Shareholder-Nominee to the Board (Proxy Access Nominee),Elect Guo Junming as Director,Xo7kV70gg
2017,no-esg,"HUANENG POWER INTERNATIONAL, INC.",HNP,,0.0,0,Elect a Shareholder-Nominee to the Board (Proxy Access Nominee),Elect Liu Guoyue as Director,YvQlXQnj2
2017,no-esg,"HUANENG POWER INTERNATIONAL, INC.",HNP,,0.0,0,Elect a Shareholder-Nominee to the Board (Proxy Access Nominee),Elect Fan Xiaxia as Director,ZVwmXwok5
2017,no-esg,"HUANENG POWER INTERNATIONAL, INC.",HNP,,0.0,0,Elect a Shareholder-Nominee to the Board (Proxy Access Nominee),Elect Huang Jian as Director,1rYB7Yngm
2017,no-esg,"HUANENG POWER INTERNATIONAL, INC.",HNP,,0.0,0,Elect a Shareholder-Nominee to the Board (Proxy Access Nominee),Elect Wang Yongxiang as Director,2vg1Jgojz
