year,issue,company,ticker,sponsorType,meanActivist,modeDistinct,resolution,desc,uID,sponsor
2012,gg,"THE GEO GROUP, INC.",GEO,public pension,1.0,0,Require a Majority Vote for the Election of Directors,Require a Majority Vote for the Election of Directors,ZrVpzQv8,Comptroller of the City of New York
2012,gg,INTERNATIONAL PAPER COMPANY,IP,Individual,0.143,-1,Provide Right to Act by Written Consent,Provide Right to Act by Written Consent,RjOQJvvL,"Steiner, Kenneth"
2012,env,DOMINION ENERGY INC,D,other,0.125,0,Community- Environmental Impact,Report on Coal Use from Mountaintop Removal Mining,lEG3BwQ1,Christopher Scott McElroy Irrevocable Trust
2012,env,DOMINION ENERGY INC,D,other,0.125,0,Community- Environmental Impact,Report on Impacts and Risks of Natural Gas,mNJ3DxR3,Christopher Scott McElroy Irrevocable Trust
2012,env,DOMINION ENERGY INC,D,public pension,0.125,0,Nuclear Power - Related,Review and Report on Nuclear Safety,n6pXO5qp,New York State Common Retirement Fund
2012,env,DOMINION ENERGY INC,D,,0.125,0,Renewable Energy,Adopt Renewable Energy Production Goal,gMwjrEA9,"Morgan, Pamela"
2012,env,DOMINION ENERGY INC,D,,0.125,0,Renewable Energy,Report on Encouraging Customer Use of Renewable Energy Systems,j6zmxKEW,"Morgan, Pamela"
2012,gg,ITT INC.,ITT,Individual,0.0,0,Require Independent Board Chairman,Require Independent Board Chairman,4V55m0kV,"Steiner, William"
2012,soc,ENLINK MIDSTREAM LLC,ENLC,public pension,0.0,0,Adopt Sexual Orientation Anti-bias Policy,Amend EEO Policy to Prohibit Discrimination based on Sexual Orientation and Gender Identity,XpgGqrZl,New York City Pension Funds
2012,gg,3M COMPANY,MMM,Individual,0.1,0,Require Independent Board Chairman,Require Independent Board Chairman,n7BBQNj7,"McRitchie, Jim"
2012,soc,3M COMPANY,MMM,SRI fund,0.1,0,Political Contributions Disclosure,Report on Lobbying Payments and Policy,lEJ6lXj6,Trillium Asset Management
2012,soc,3M COMPANY,MMM,SRI fund,0.0,0,Political Contributions Disclosure,Prohibit Political Contributions,mNKXm8l0,Trillium Asset Management
2012,env,COVANCE INC.,CVD,Special Interest,0.0,0,Animal Welfare,Report on Animal Welfare Act Violations,9X6jQ2W3,People for the Ethical Treatment of Animals
2012,gg,BAXTER INTERNATIONAL INC.,BAX,other,0.0,0,Declassify the Board of Directors,Declassify the Board of Directors,9Y8z0yMP,Nathan Cummings Foundation
2012,gg,MASCO CORPORATION,MAS,public pension,0.889,0,Declassify the Board of Directors,Declassify the Board of Directors,9Y8zVQ2Z,Illinois State Board of Investment
2012,gg,"PRUDENTIAL FINANCIAL, INC.",PRU,Individual,0.1,0,Require Independent Board Chairman,Require Independent Board Chairman,n7BBQqrW,"Chevedden, John"
2012,gg,BAXTER INTERNATIONAL INC.,BAX,,0.0,0,Reduce Supermajority Vote Requirement,Reduce Supermajority Vote Requirement,n6Y88yP4,NOT DISCLOSED
2012,soc,ITT INC.,ITT,religious,0.0,0,Improve Human Rights Standards or Policies,Amend Human Rights Policies,5K04QVnv,Episcopal Church
2012,env,"CHARLES RIVER LABORATORIES INTERNATIONAL, INC.",CRL,,0.0,0,Animal Welfare,Report on Animal Welfare Act Violations,PJmGZEW1,People for the Ethical Treatment of Animals (PETA)
2012,soc,"WINDSTREAM HOLDINGS, INC.",WIN,,0.0,0,Political Contributions Disclosure,Report on Political Contributions,GWLKJNlJ,
2012,gg,"PULTEGROUP, INC.",PHM,fund,0.0,0,Performance-Based and/or Time-Based Equity Awards,Performance-Based and/or Time-Based Equity Awards,MW62njMP,"Central Laborers Pension, Welfare & Annuity Fund"
2012,soc,"AUTONATION, INC.",AN,public pension,0.875,1,Political Contributions Disclosure,Report on Political Contributions,RjZBmVYE,New York State Common Retirement Fund
2012,soc,CONOCOPHILLIPS,COP,union,0.083,0,Facility Safety,Report on Accident Risk Reduction Efforts,rVwvzxg4,AFL-CIO
2012,gg,"PULTEGROUP, INC.",PHM,union,0.875,1,Require a Majority Vote for the Election of Directors,Require a Majority Vote for the Election of Directors,LW8nJPvD,Sheet Metal Workers
2012,gg,"AUTONATION, INC.",AN,Individual,0.125,0,Require Independent Board Chairman,Require Independent Board Chairman,PgPPm8Ey,"Chevedden, John"
2012,soc,CONOCOPHILLIPS,COP,SRI fund,0.083,0,Political Contributions Disclosure,Report on Lobbying Payments and Policy,vLWJyARm,Walden Asset Management
2012,gg,HOSPITALITY PROPERTIES TRUST,HPT,,1.0,0,Declassify the Board of Directors,Declassify the Board of Directors,13joR0o0,NOT DISCLOSED
2012,env,CONOCOPHILLIPS,COP,religious,0.083,0,Community- Environmental Impact,Adopt Policy to Address Coastal Louisiana Environmental Impacts,qLN3KO6G,Episcopal Church
2012,soc,BANK OF AMERICA CORPORATION,BAC,Individual,0.0,0,Disclose Prior Government Service,Disclose Prior Government Service,5KmA35rv,"Davis, Evelyn Y."
2012,env,CONOCOPHILLIPS,COP,religious,0.083,0,GHG Emissions,Adopt Quantitative GHG Goals for Products and Operations,w7JAoNW1,Presbyterian Church USA
2012,gg,"AUTONATION, INC.",AN,,0.125,0,Restore or Provide for Cumulative Voting,Provide for Cumulative Voting,Qg13942q,Pension Benefit Fund
2012,soc,CONOCOPHILLIPS,COP,,0.083,0,Adopt Sexual Orientation Anti-bias Policy,Amend EEO Policy to Prohibit Discrimination based on Gender Identity,gMAq8MGk,Pride Foundation
2012,gg,FRONTIER COMMUNICATIONS CORPORATION,FTR,,0.143,0,Require Independent Board Chairman,Require Independent Board Chairman,D6zzNAVA,AFL-CIO Reserve Fund
2012,gg,BANK OF AMERICA CORPORATION,BAC,,0.125,0,Company Specific-Governance Related,"Require Audit Committee Review and Report on Controls Related to Loans, Foreclosure and Securitizations",8KB5L57o,The City of New York Office of the Comptroller
2012,soc,BANK OF AMERICA CORPORATION,BAC,public pension,0.0,0,Political Contributions Disclosure,Prohibit Political Contributions,9YqXoE8D,"American Federation of State, County and Municipal Employees Pension Plan"
2012,soc,BANK OF AMERICA CORPORATION,BAC,public pension,0.125,0,Political Contributions Disclosure,Report on Lobbying Payments and Policy,6KnVlA6R,"American Federation of State, County and Municipal Employees Pension Plan"
2012,env,"GENON ENERGY, INC.",GEN,public pension,0.0,0,GHG Emissions,Adopt Quantitative Goals for GHG and Other Air Emissions,vLGznrwV,New York City Pension Funds
2012,gg,PHILIP MORRIS INTERNATIONAL INC.,PM,public pension,0.1,0,Require Independent Board Chairman,Require Independent Board Chairman,g8rrYP9Z,New York City Pension Funds
2012,soc,PHILIP MORRIS INTERNATIONAL INC.,PM,religious,0.1,0,Establish Other Governance Board Committee,Establish Ethics Committee to Review Marketing Activities,j62zk7EB,Capuchin Province of St. Joseph
2012,env,"AQUA AMERICA, INC.",WTR,SRI fund,0.0,0,Improve Human Rights Standards or Policies,Adopt Policy on Human Right to Water,j6JKZAL5,Northstar Asset Management
2012,soc,"CORECIVIC, INC.",CXW,,0.0,0,Improve Human Rights Standards or Policies,Report on Prison Sexual Violence Reduction Oversight,DWEo169n,
2012,gg,"NATIONAL HEALTH INVESTORS, INC.",NHI,fund,1.0,0,Require a Majority Vote for the Election of Directors,Require a Majority Vote for the Election of Directors,13rQGRlV,California State Teachers' Retirement System
2012,soc,UNION PACIFIC CORPORATION,UNP,public pension,0.125,0,Political Contributions Disclosure,Report on Lobbying Payments and Policy,NWV1gmpL,"American Federation of State, County and Municipal Employees Pension Plan"
2012,env,TIM HORTONS INC.,THI,Special Interest,0.0,0,Animal Welfare,Animal Welfare,6VoMRzMV,Humane Society of the United States
2012,env,KOHL'S CORPORATION,KSS,Special Interest,0.0,0,Animal Welfare,Adopt Policy on Ending Use of Animal Fur in Products,mXRkwlV9,Humane Society of the United States
2012,gg,SEMPRA ENERGY,SRE,Individual,0.125,-1,Require Independent Board Chairman,Require Independent Board Chairman,6Gggop1O,"Chevedden, Ray"
2012,gg,EDWARDS LIFESCIENCES CORPORATION,EW,Individual,1.0,0,Reduce Supermajority Vote Requirement,Reduce Supermajority Vote Requirement,LWYn06Qv,"Chevedden, John"
2012,gg,EDWARDS LIFESCIENCES CORPORATION,EW,public pension,1.0,0,Declassify the Board of Directors,Declassify the Board of Directors,K9Oo33Z8,Illinois State Board of Investment
2012,gg,NUCOR CORPORATION,NUE,union,0.875,1,Require a Majority Vote for the Election of Directors,Require a Majority Vote for the Election of Directors,9YQODK7x,United Brotherhood of Carpenters Pension Fund
2012,soc,"LEGGETT & PLATT, INCORPORATED",LEG,public pension,0.111,0,Adopt Sexual Orientation Anti-bias Policy,Amend EEO Policy to Prohibit Discrimination based on Sexual Orientation and Gender Identity,ZrkKvpkR,New York City Pension Funds
2012,gg,SEMPRA ENERGY,SRE,union,0.125,0,Link Executive Pay to Social Criteria,Include Sustainability as a Performance Measure for Senior Executive Compensation,lEP6vAD5,Laborers' International Union of NA
2012,gg,FORD MOTOR COMPANY,F,,0.125,0,Restore or Provide for Cumulative Voting,Provide for Cumulative Voting,gM5BmzEZ,Evelyn Y. Davis
2012,gg,"CF INDUSTRIES HOLDINGS, INC.",CF,,0.889,0,Require a Majority Vote for the Election of Directors,Require a Majority Vote for the Election of Directors,Xpon56PV,Sheet Metal Workers' National Pension Fund
2012,gg,"CF INDUSTRIES HOLDINGS, INC.",CF,union,0.889,0,Declassify the Board of Directors,Declassify the Board of Directors,WonE3Gwo,Los Angeles County Employees Retirement Association
2012,gg,"GILEAD SCIENCES, INC.",GILD,Individual,0.111,-1,Provide Right to Act by Written Consent,Provide Right to Act by Written Consent,GWvBo1KQ,"Chevedden, John"
2012,soc,CVS HEALTH CORPORATION,CVS,SRI fund,0.1,0,Political Contributions Disclosure,Report on Political Contributions,mNKXmpNA,Green Century Capital Management
2012,gg,THE DOW CHEMICAL COMPANY,DWDP,Individual,0.143,0,Provide Right to Act by Written Consent,Provide Right to Act by Written Consent,kX8ALOyx,"Steiner, William"
2012,gg,THE DOW CHEMICAL COMPANY,DWDP,Individual,0.143,0,Require Independent Board Chairman,Require Independent Board Chairman,lXzzQrY6,"Steiner, Kenneth"
2012,gg,FORD MOTOR COMPANY,F,,0.875,1,Miscellaneous -- Equity Related,Approve Recapitalization Plan for all Stock to have One-vote per Share,j6OoJ0l5,Ray T. Chevedden
2012,gg,COLGATE-PALMOLIVE COMPANY,CL,Individual,0.125,0,Require Independent Board Chairman,Require Independent Board Chairman,QjQQJRxZ,"Chevedden, John"
2012,gg,QUEST DIAGNOSTICS INCORPORATED,DGX,public pension,1.0,0,Declassify the Board of Directors,Declassify the Board of Directors,WonE3y6W,Illinois State Board of Investment
2012,gg,"ADVANCE AUTO PARTS, INC.",AAP,Individual,1.0,0,Reduce Supermajority Vote Requirement,Reduce Supermajority Vote Requirement,EWZG124l,"Chevedden, John"
2012,soc,GAP INC.,GPS,,0.0,0,Operations in High Risk Countries,End Sri Lanka Trade Partnerships Until Human Rights Improve,gMDLpZ7j,Stephen M. Jaeger and Yasodha Natkunam
2012,gg,TIME WARNER INC.,TWX,Individual,0.111,0,Provide Right to Act by Written Consent,Provide Right to Act by Written Consent,4GQ13R22,"Steiner, Kenneth"
2012,gg,JPMORGAN CHASE & CO.,JPM,Individual,0.091,-1,Provide Right to Act by Written Consent,Provide Right to Act by Written Consent,WoLY0jgX,"Steiner, Kenneth"
2012,gg,JPMORGAN CHASE & CO.,JPM,public pension,0.091,0,Require Independent Board Chairman,Require Independent Board Chairman,PgPPm3Zz,"American Federation of State, County and Municipal Employees Pension Plan"
2012,gg,"MORNINGSTAR, INC.",MORN,other,0.0,0,Require Independent Board Chairman,Require Independent Board Chairman,Zv33O2yE,Unknown
2012,gg,JPMORGAN CHASE & CO.,JPM,religious,0.091,0,Company Specific-Governance Related,Report on Loan Modifications,Qg5wz1VL,Presbyterian Church USA
2012,gg,"QEP RESOURCES, INC.",QEP,public pension,1.0,0,Declassify the Board of Directors,Declassify the Board of Directors,mNwzv1RG,Illinois State Board of Investment
2012,soc,JPMORGAN CHASE & CO.,JPM,Individual,0.091,0,Political Contributions Disclosure,Affirm Political Non-Partisanship,O6W9jN0E,"Davis, Evelyn Y."
2012,soc,JPMORGAN CHASE & CO.,JPM,Individual,0.091,0,Political Contributions Disclosure,Report on Political Contributions,RjZBmQVw,"Davis, Evelyn Y."
2012,gg,NISOURCE INC.,NI,Individual,0.0,0,Restore or Provide for Cumulative Voting,Provide for Cumulative Voting,kX5JpBzJ,"Chevedden, Ray"
2012,soc,JPMORGAN CHASE & CO.,JPM,Special Interest,0.091,0,Improve Human Rights Standards or Policies,Institute Procedures to Prevent Investments in Companies that Contribute to Genocide or Crimes Against Humanity,VnZjArw9,Investors Against Genocide
2012,env,FIRSTENERGY CORP.,FE,Special Interest,0.125,0,Renewable Energy,Report on Plans to Reduce Coal-Related Costs and Risks,3VZn4olr,As You Sow Foundation
2012,soc,ANADARKO PETROLEUM CORPORATION,APC,public pension,1.0,1,Political Contributions Disclosure,Report on Political Contributions,0D53NnRG,New York State Common Retirement Fund
2012,gg,ANADARKO PETROLEUM CORPORATION,APC,other,0.125,0,Require Independent Board Chairman,Require Independent Board Chairman,OLOOlD0L,David and Annette Jorgensen Revocable Trust
2012,env,FIRSTENERGY CORP.,FE,religious,0.125,0,Community- Environmental Impact,Report on Coal Combustion Waste Hazard and Risk Mitigation Efforts,ZrjLAY0g,Adrian Dominican Sisters
2012,soc,SPRINT CORPORATION,S,other,0.0,0,"Data Security, Privacy, and Internet Issues",Commit to Wireless Network Neutrality,AKXW4p3p,Nathan Cummings Foundation
2012,gg,FIRSTENERGY CORP.,FE,Individual,0.875,0,Reduce Supermajority Vote Requirement,Reduce Supermajority Vote Requirement,2DgO2RBz,"Chevedden, Ray"
2012,soc,SPRINT CORPORATION,S,public pension,0.143,0,Political Contributions Disclosure,Report on Political Contributions,zY1lJp3m,New York City Pension Funds
2012,soc,ANADARKO PETROLEUM CORPORATION,APC,public pension,0.125,0,Adopt Sexual Orientation Anti-bias Policy,Amend EEO Policy to Prohibit Discrimination based on Gender Identity,PW0wgQYW,New York City Pension Funds
2012,gg,ANN INC.,ANN,,1.0,0,Declassify the Board of Directors,Declassify the Board of Directors,9Y8z0xwZ,The Office of the Comptroller of New York City
2012,gg,"AMERICAN FINANCIAL GROUP, INC.",AFG,fund,1.0,0,Require a Majority Vote for the Election of Directors,Require a Majority Vote for the Election of Directors,lE5D77VV,California State Teachers' Retirement System
2012,gg,RELIANCE STEEL & ALUMINUM CO.,RS,Individual,0.0,0,Require Independent Board Chairman,Require Independent Board Chairman,L0LL9gzp,"Chevedden, John"
2012,gg,XCEL ENERGY INC.,XEL,union,0.125,0,Require Independent Board Chairman,Require Independent Board Chairman,pBEEwyQ1,Massachusetts Laborers' Pension Fund
2012,soc,"ANTHEM, INC.",ANTM,SRI fund,0.1,0,Political Contributions Disclosure,Report on Political Contributions,9YqXo41Y,Harrington Investments
2012,gg,"ROSS STORES, INC.",ROST,,0.875,1,Require a Majority Vote for the Election of Directors,Require a Majority Vote for the Election of Directors,kXZD76Z5,The Sheet Metal Workers? National Pension Fund
2012,gg,"PALOMAR MEDICAL TECHNOLOGIES, INC.",PMTI,,1.0,0,Require a Majority Vote for the Election of Directors,Require a Majority Vote for the Election of Directors,K9ZmQ6AM,Amalgamated Bank
2012,gg,NORTHROP GRUMMAN CORPORATION,NOC,Individual,0.111,0,Require Independent Board Chairman,Require Independent Board Chairman,4V55x8yg,"Chevedden, John"
2012,gg,PPL CORPORATION,PPL,,0.875,0,Require a Majority Vote for the Election of Directors,Require a Majority Vote for the Election of Directors,ZrVp0ZY6,NOT DISCLOSED
2012,gg,DEAN FOODS COMPANY,DF,other,0.143,0,Require Independent Board Chairman,Require Independent Board Chairman,VoYYOZ1W,David and Annette Jorgensen Revocable Trust
2012,soc,"AMERICAN FINANCIAL GROUP, INC.",AFG,public pension,1.0,1,Adopt Sexual Orientation Anti-bias Policy,Amend EEO Policy to Prohibit Discrimination based on Sexual Orientation and Gender Identity,kXGxBL15,New York State Common Retirement Fund
2012,soc,"NATIONAL OILWELL VARCO, INC.",NOV,other,0.1,0,Political Contributions Disclosure,Report on Political Contributions,lEJ6o2O1,Nathan Cummings Foundation
2012,gg,PIONEER NATURAL RESOURCES COMPANY,PXD,public pension,0.125,0,Require Independent Board Chairman,Require Independent Board Chairman,n7BBQEVY,New York State Common Retirement Fund
2012,soc,INTEL CORPORATION,INTC,SRI fund,0.0,0,Political Contributions Disclosure,Adopt Proxy Statement Reporting on Political Contributions and Advisory Vote,y2ZkBjLg,Northstar Asset Management
2012,gg,KEYCORP,KEY,,0.111,-1,Require Independent Board Chairman,Require Independent Board Chairman,Zv33Oj88,Gerald R. Armstrong
2012,gg,"LEAP WIRELESS INTERNATIONAL, INC.",LEAP,fund,1.0,1,Require a Majority Vote for the Election of Directors,Require a Majority Vote for the Election of Directors,zYK9n6qY,California State Teachers' Retirement System
2012,env,GENTEX CORPORATION,GNTX,SRI fund,1.0,1,Report on Sustainability,Prepare Sustainability Report,oXGlBAgX,Walden Asset Management
2012,soc,"ALTRIA GROUP, INC.",MO,religious,0.111,0,Political Contributions Disclosure,Report on Lobbying Payments and Policy,O6W9jNpE,Capuchin Province of St. Joseph
2012,gg,"TELEPHONE AND DATA SYSTEMS, INC.",TDS,,1.0,1,Miscellaneous -- Equity Related,Approve Recapitalization Plan for all Stock to have One-vote per Share,AK90XnG1,Mr. Kenneth Steiner
2012,env,R.R. DONNELLEY & SONS COMPANY,RRD,,0.143,0,Report on Sustainability,Prepare Sustainability Report,O6NDv03Y,Domini Social Investments
2012,gg,"KINDRED HEALTHCARE, INC.",KND,,0.0,-1,Require Independent Board Chairman,Require Independent Board Chairman,8Wkk8jx2,The City of Philadelphia Public Employees Retirement System
2012,gg,"THE HOME DEPOT, INC.",HD,other,0.091,0,Provide Right to Act by Written Consent,Amend Right to Act by Written Consent,y2oVyrzV,Unknown
2012,soc,"THE HOME DEPOT, INC.",HD,Individual,0.0,0,Anti-Social Proposal,Report on Charitable Contributions,AODkNlPO,"Strobhar, Thomas"
2012,soc,"THE HOME DEPOT, INC.",HD,SRI fund,0.0,0,Political Contributions Disclosure,Adopt Proxy Statement Reporting on Political Contributions and Advisory Vote,w7XgzDMz,Northstar Asset Management
2012,env,"THE HOME DEPOT, INC.",HD,,0.091,0,Report on Environmental Policies,Adopt Storm Water Run-off Management Policy,B94ZnvqW,"Brook, David"
2012,soc,"THE HOME DEPOT, INC.",HD,SRI fund,0.091,0,Report on EEO,Prepare Employment Diversity Report,xLYEZAN9,Trillium Asset Management
